0.31423340504466564733869759421222669390321411881681153715391185999453905276788784e0,0.53848252974943510987925493300582856632230410784126600200710653078260427920504282e0,0.48672002992770144397233609764310980650068384058308282310348634078625115115679051e1,0.357689195570776087865133606735228814031956351384534979459536078817328045656578e2
0.18467293553818342183342846652846145605784280941141330800021351713804098217718865e0,0.57537407740739149143290858259986554170725739900459067822872673554912645497110879e0,0.51586391029210441609113283818361716514004973834748425332263475006496873142312777e1,0.35858674529810837443760075488037062842434287535689971835990223809052013003245631e2
0.45390280229228905829052868084839085507017275468994750414080104237529458152100773e-2,0.71424419267634721906897442200414638948713994288833644521171902755124728981335294e0,0.6229116974469051188909246735223174530683920359359583749312379856682060438712631e1,0.37239145519632091184211891640717206909239731779008079947571857631175873494588515e2
0.28711368618802920907251505204141805294641441334877896941850829671062927753442807e0,0.52520985843843786275548987158427413431673857594422230168136144076578264128386469e0,0.51183291764385067973184850289810937687794148849039993292553957289631307925085043e1,0.3823441269589148175798656460875943549688460209441139103974832677010937897765731e2
0.40027402529128083394657863974634298835401658276188779945599760720651187881631829e0,0.376207371619061781861868092998811039871011804060782183476030957305923413312948e0,0.40196960605517822032177497899291098803840015808133653117262513042214241552094054e1,0.39583643066463590938955256231108654740240963519357678202086065675226934349591942e2
0.36278025330717346180456514543915875427459097198801780347681421992109174439071721e0,0.17491530830990058033637404039819425953873535749588806691814137109150018628165816e0,0.23220506740377334750766205066541842759268848357793602730038367933806778567341482e1,0.39676877028426876381606725922808594238312926297179294130799609612138530979981442e2
0.35994516307241677885903204256808077615091659459476317039953942753816165820837695e0,0.17208831238437608104981626677113302378677661743772704255749144487421551454225507e0,0.23154995764961156397586834495963991230548122449044100364125703552833198441282092e1,0.39683236473673739760639039647236776451574135914805110794397752015681474665610743e2
0.30635603008259949856286827105234280232002321606767499283239768226960143251598906e0,0.76830483242628432355827419569760835994841857343629322231406018680873319010087439e-1,0.21591700659130017133742335961288525348706215474534959531354809568660750936365836e1,0.40285747192239154832582077312154320442429084234913193207924132487398546347741376e2
0.30183166714925896404681578350461937871453752694372800888530937708931881738807097e0,0.61545369708828469371351693047708737006620019372230028652021746428301497100896506e-1,0.21469088759671394885023783734104175197933695297353263094499423096890732210535226e1,0.40296185576711275819892299783572234972900837552996290141424694742069042647490724e2
0.34850074898129441607719480777883949397381213656378122102307024219414975170238064e0,0.15488232603212645643277727774506545012532821425354457109119634219461260667826566e0,0.22865114902807348847968881959621073392218723249909544968367395556805311029421196e1,0.40321275966899227827411613063263711313440857366975053022359788929768022105303798e2
0.42748982312219212620910573152911904018658577787246281501579605422735888443310151e-2,0.66915394496405774560979593723771005083051205494119153932670352784670709665115148e0,0.66211304254419106944575698827125253277809658799252951305476290480701866310293634e1,0.41405108403617595036493632209272204668795888183704490003889651379644218221879049e2
0.30896930080886846260162905908880814005601635087259375780747785810703391944871151e0,0.42367276918219153614504577646070969686321716906467475132442001520918915844289177e0,0.48914942162439230999063792869004062073219091219890637636124057158323438201309514e1,0.42808218905210643635724103186791419627747965908872211578707908623128569062763957e2
0.44432508736106898760818181230700592614904865782771879259677274135129761462106729e0,0.32351437685367021610158722807189630769966120452399138015273148172004140978787013e0,0.39075027228513513858239738551078428250306457793205942475735742576939923728671071e1,0.44318749932224136696092869285439481915891138887402859269952082126017342939267105e2
0.37957118673050246001680116407387036118837788425225623251415124165313122626422196e0,0.35476925660960142745399537383362859168806021405114556227679653542373409009388686e0,0.43642727777049359387300530896302582113519643154090575069492806475341884884220302e1,0.44803400090835739514087838827653805230670717913394151147860747665700322773960518e2
0.95672775017121987898721610099674313428525004962054102780742820399197664619910404e-1,0.5727441251082937707323484464324784307538386985177431437845221568605911652552813e0,0.65136883521860148712183144467945980176325922471503962648698097106243919619028759e1,0.45170244230805119457943637855499514842839744549049551084198550036195245017301087e2
0.94171067254084823214878198167535523298916598222806891653412253280455482820957933e-1,0.56832432428452431039207305195301886177837397220863385151167598164313362920652171e0,0.64831024875566300021372738476303984558465022272193807907856263523615650356687048e1,0.45174968379100376402162574101966201186704186777680992524365727965209426537331628e2
0.39085244055106547811283419081538857654021970738328317372116296657064831725416246e-2,0.6403324120162729479448832163766879859682216689380922050262614749100665810215816e0,0.70538691406084320645628753735255237012651617735330188777293777168394835471431921e1,0.4543365936345112753938559474017466032593167993711461674207251978046798098810439e2
0.14586139896332730072595249566345392671875498945403231594708621795851056952088292e0,0.63515311217934677669368797165597068590421435997124032128331602668689735169056264e0,0.70588955147898062198916023346100179633439097223091179614016724549781987403366675e1,0.45806773305027215549079312102186052510536502255427380722252224820186200956301397e2
0.17315325008580747264910020384499026560694672379564584849642364544426702233278749e0,0.65363175323827357293060275398235373666460611468102696403988630816779946121304341e0,0.72046964541964883382820753970438438324821923789118158400655191635902697410720645e1,0.45850553343078437362202221632420104982620396996644522077031997542491185976444415e2
0.41961174879274917849568127182978010294460425630281950206288340474037240232770542e0,0.34603771511997793632038743913429735489162834046957634526267334955089505716162184e0,0.44172341593810578875093652690784764534436360892182697499573671305035217570421627e1,0.46927558928257760247593186292174482380745207391661941012283214268126771729831861e2
0.31944518177602355061395930670855742233943320989354835848844763188134751886491177e0,0.41685018835692024480688207738763220090987699854766089898915965975736063058491345e0,0.5306401044198511594563736707156305079114598726263691961226756654088951756787441e1,0.47134170898618497322752993691149568880639949921773521597292232952824262651734396e2
0.38151144924341851279213735946189203922935037364227869978754921223398934691610354e0,0.14826829130048727160935633748879070461736265471136824066298975130428365941391417e0,0.23513294958555084001724827344770192053266003117316246487174908567865812776536662e1,0.4721260125912719165431531681303934429784211704631589619753515947025543983516922e2
0.44586053000343387065353917718105940346156530006189759072106055858639651043061416e0,0.27878017030459076850519882896849752831623686636506325099141356723937116047225133e0,0.36630582592846577616515172990284909922657778508451719054061005821811788273217878e1,0.47705082668115676630728415011194884787116506625005271814155919085441088454499792e2
0.33240657167242599434717436812381138801457353461310840409119528503210025876195862e0,0.66032621577740397551375734341683213987350553190844490259991186435279403991690953e-1,0.22154544042684429022636710075820164067362993475838202105234055161873193688543342e1,0.47789651193470576368127249639181734421233770675495043553867297882535255224416031e2
0.3808287462053698947732157709056135129825222562436541035329305263996033543667537e0,0.14490361592935700393556070384653483368250201760918943661361019663374301180935281e0,0.23522651462373319933994425492736913356782371675344672400776689427061701646221306e1,0.47835534419751230890818134617274018599476629373578200488368748779256070963174626e2
0.28479878286157002414938359532295689080144038326193493404769994660742925461718633e0,0.59242248675268384872953704530822569339813697542254860861780108083562552333275523e0,0.70719824473451735670460649970448611880800973669170434636589854470609723508958785e1,0.4837651862456198889787092442953774549514378049097203385327142490749803558864312e2
0.43134620715026349468689853910268716763748053987171003690098424662367557484720476e0,0.3297935501156963738407021377356315814345988758211630906879320971628204836270356e0,0.44225409777306333047089000922507946856595687972083560992484439586735725383673801e1,0.49159387200386644067052999665043520238175746845628697631074311728321672893902693e2
0.30068612057966274272724957941695827420816091950365668230475561715050129345946914e0,0.39674177411290371336511976386897342650932241655074152579517972467374169387764035e0,0.53833734171822874552427586762914479994430469050168984863935074450672923048484654e1,0.49201754511190302633963018206950259674660620910429135835570417449275165950305745e2
0.26635111564696144913370801004804365311418381808827152109453927340967389173890254e0,0.34269646674184554675936509192324947014062493674673027204526884977278234458517675e0,0.49863976652275631655566391496488032230981863739077445086819234608040336529385515e1,0.49230470068024889783972229961427513827796052158980421280946590667417853857673746e2
0.37027448823860446353227156318723525256450710772481734815528418510411518519891652e0,0.34241188207846654463428373410881383589450962529189579504442285145120890960184816e0,0.46924867293858795754324968882566326054175412492081712452142796794479755200270573e1,0.49352201066875196116870408251063301966203702286320654322209963090616186610995744e2
0.36057501383447364314624969708971776909545628437387456948563273619331871135061462e-2,0.61993606522134892438402489224927661264851870120528146427193208387596635400104175e0,0.75028490601544064541571537628956914397065129839168838926246519861640083359882055e1,0.49363307966978110833227912068983468231568579230668771089264517266214744782668975e2
0.82532328300669336442758309019653392032306395054773890942754918352394700801240043e-1,0.56506048982936284921643715261186655529325466306016515054095860497229513576757747e0,0.7243865898816686666937201413228207710598906143345987369984683122729767623178048e1,0.50629629449418231545508735706368200371913867786787603907835832713732507813655949e2
0.64868210309314585938644014704773808526939824764310595793688916538972617789745446e-1,0.48602552463708675005582468312819110607096910149574588152422696994334344804617036e0,0.66522711775312700755238976027466281204835045895462465075392057933507245363776286e1,0.50740659479115722362738474705879185094314857292526824324417378192857576306334981e2
0.38166793616452989430127270269071419235099629539992356390286875013769126829530496e0,0.45466059747821980148377295675104611773145110192274159923708149444991009296541243e0,0.60530142230253647416594552665092753789647615454762019639882389222182543602952507e1,0.50925741514652212334125137261007387403342311050517014006670096309577388410861893e2
0.32468639721337103881844665839362498741256807111460010651937217302046396949064695e0,0.41573187860835474556632676885909676180853205535724128093536599849138603623276792e0,0.57511914008921782213147889156168274763768683110283615151487561499098469480993535e1,0.51266572620738288705814503665169455106624092579132411770451765463045978466171529e2
0.1938233757169582338410923752258860485839151163808480742886988518627561233571292e0,0.60637511021612394148276815543012095597103829087428430088403857907788487488740377e0,0.76482262218471020895008233552139143346633878184014414210413572280716488292650702e1,0.51316046066182872741916938377446187973418839517303954892281655389782126492264156e2
0.41544680878972046282691770511722323143259321280293730418477472637164271246422401e0,0.33723635341803832627931832563531740804934074178916298179797972169116137074143992e0,0.47380080773624126137687355478783584584007927112149385220835373880451118823603891e1,0.51411416437609741331202462010925618364889646767388230125907814411621125888283443e2
0.46914946087273039492176588290874456834940488058905938704438056843279950808546752e0,0.24570206227711258076411318998802860767669975540050721188187087257744571814533762e0,0.35171434040918175318652993361021904286361644709034122267006981833808839216006199e1,0.52188939922154038921138722084329373199712177843588147098502392920736690902786378e2
0.42606213778737450385755341957977113157156433869873797121692170269851483558234619e0,0.26717039147768821221820875456107767439714005679443864642098073670032915222497914e0,0.39440262195309248283237568791350462252829431370636466943062457925608886950007515e1,0.52895677263776713066915752174073928486769657506360864663035324127437909085072588e2
0.31101232426659790302316809029863528198624633134291861048399703430799141334232116e0,0.40270631021450728615530881473236820037296998841812060407460740543816323721854571e0,0.5866803375989667417063355223873335601077077214520606624850989359877183385379139e1,0.53270343985001679211838055727487716057705530309050949172682854193150200724477809e2
0.26749522717459123553785366691007914677245928504609134238616845308784333774751414e0,0.33783397158399522962067134895691753524356133876420652713431867578409818844606724e0,0.53515921277784807729984977236046383393813718154829407058611170773703570531541532e1,0.53331034700428066887901080441324939054351561288972910632926875725786003187809025e2
0.28675743012320552545079366137198916390773065623892530567759825462589354205889833e0,0.54310066994427690904468296303459359196710512488818678818611960228883067571195451e0,0.73351949400474368434719720904729064029847360387682510651275920222156069966973184e1,0.5347854682882836590056538160593845907494576866696874103712410417563223235410416e2
0.42359699847724174370309308362324603898213939068124235570403175891842576897406784e0,0.3289983504515463328601646201120757140523588330986893778077325571510718141228604e0,0.48166604423039669268384874117662188242280019385105404177486442348412377657849191e1,0.53540172478360338785114052080388883432652329437224533769929774600212768417162509e2
0.37161535290196446488689053700788006466456012259931336884127215680368241838485891e0,0.33646592445315704667033477153349765846958355772138518541674028659771308203699816e0,0.50246843875206205344200011133482437045320314728935976383970879604968637453551702e1,0.53620765247111533203847232909576929025351365788410362092340935963212283883864906e2
0.11009787662462573201772561960515336638052747458713892673319033377342631497767044e0,0.52559884399519989497204196877492930733938896069034118421873041594690918486652804e0,0.73850822053142487879822011795746584540704441897678476699758740026658778638010622e1,0.54055802031986638300486411212521447518716542477541400666221605907760770246942796e2
0.14716474781209662153263023688144780248961664855753416923586572119662821091803132e0,0.24623201728702292141369458570652035962351239551088168960828555167150991850812306e0,0.52253804057877937169120853854608811343833890026871593387938683185334904684943074e1,0.54409440404875949151580441125479724766819519803106909428279715242730831112891615e2
0.42280646124132242156321901735670195280476658069915646237061628357088956227441076e0,0.37564617838758794621935653509921669725013960978330568893846033834093407513703973e0,0.5522931065301894477049848368304502199521381014774585745787990970360953868289021e1,0.54689076405177959915558262337400998462953319941028078091898995621042980899879477e2
0.39007320619883587249987823312238268849396122492173125482462394229899292545997673e0,0.37097227539513383480367001681200785513833738981362777725013330642465670891917026e0,0.55228399954118269890504699504682964893150818269052043358112984417465353486267786e1,0.54871532570767990863561625555598354767065986596048267338560719133089596392767524e2
0.40114472607913298381244542985435800334380064935812230295033877644171218502655021e0,0.37473541783239336023501830814336889535213719139080656998717866640433765363563839e0,0.55554136405999806534980852526257274833401874904648627268118460190217628130505111e1,0.54897029905998955202189198712892993247350603893960959404478992457396607989263911e2
0.45318225961902180582759278648768657031522700892630419057869610983310573612821127e0,0.26452201566133775763536470667353192383124267342702563187521726789767142285164976e0,0.40011688364636833664286605838983717252820628297044135105857035922593501853354725e1,0.54930309781723529262016855971659461984523963808328705940893746570061852623334466e2
0.351063976946156979106452416025785224741230267559506914468455295080693610098485e0,0.58398144662229639058357273790859684126816617136147686827333687790279545656457416e-1,0.22556110725837440435269829379618198758469127878331606326087964285288322952433988e1,0.55141525630894635961448971218759837109410915636938362934603771121696064695753289e2
0.13590844584945306450408917030352056155629157714120050455797454968175099474934601e0,0.22470894976064515675802331930671007089306723242652682374940019832691919596844345e0,0.52143081646058475056971545853037793123370888132906913507886984806004257881625169e1,0.55177561860113992707035735497157978239381088343512077476419651885373275226681794e2
0.11564115659350989216644584303196537154191745537634199441847334204527892592549629e0,0.13271010085559525733790865455613119152263848145569354362241731227499359926483933e0,0.48672062537162721675484475392273815041338751203144538222046115964546645125758685e1,0.55188062285635201849389976851325476195675254467682453011000669612114389794804037e2
0.40446381015120331363691947139926122660882255198137707080906119781962863912757208e0,0.13672333316575087145774133170064525409997841596350552922608550635605322030464849e0,0.2399356881525701374060352296490628403580821760990229375985648655674062693524726e1,0.55195717046472260881788409843971832868090707845571447290047767746295505043474188e2
0.32810641503017393824888099325122371036215949410278439147773350577419296201529002e0,0.41538559758905163097388719726889969523078811498541511837893577852610232031829865e0,0.61900953437079107774187729949877185207878127706464760536803754801399172837346349e1,0.55269232642293735638553838659169113180310922995009724113016098461886210397822461e2
0.22144091129773077888403938673733381068967201990251644539196798779337702027488658e0,0.26565053908303625227414997041558254678171238961333164973470116471076101790102678e0,0.51057174498652476247387431217847303560227758307349192666925286303917365932737242e1,0.55357030247411021863298786820018390013003994796964952350865163525973435709738092e2
0.21525200122216669223530460129554533502117030522885856310658645185146249403777741e0,0.24753269760758540879368572648493056902283640237518871961698454273154716905391983e0,0.49967553088108526985493519813100348974825545436630758553101762059302190691169192e1,0.5539093566425675090277211197215304544184638297929975722499881098123104682733574e2
0.4638825990835302235553939114041397899662574233957718769190531100948158367525024e0,0.22687041922504589041881649342449002963269482601915264857206684679783873624102904e0,0.34539602854898295177635440991009534800689241185470968456238167383256708010357942e1,0.55436521186790809426530750665183013608731577910623367377445305497107611559908718e2
0.4135291379009206200367697861776370076779670673065165875756762037569041149892352e0,0.33161037881871585934769777555878600900436886885102859697199372376459923627574698e0,0.50572674962306502389442823170150572507093800870685907043293026327086737203842811e1,0.55644878809873821794388215651666139857723901343115632925320549754117544628998779e2
0.53275157029072367507161550177769306735725192153544453988066565968884259996656108e-1,0.49202025293344477761399753017469037165041588745710131182573219932555247060137789e0,0.73520802702010993633714629802975203777450664360292215749527265708889014367501162e1,0.5565539957574675950056644691220196416821605266502885856896571983053448897826001e2
0.6024192128902457869102778771066049724540823616151571197593989564983052790777321e-1,0.5171677634567047859312490709103934008921937315906902650691694493969357555054602e0,0.75593086804798880094312696724740172023172391353350833894937577168919596388061418e1,0.55656388251016545118663342057944758733379959158710512033013360613989602915631763e2
0.78051721583689118240996451689797696219426305998106417643326423190082147732030434e-1,0.4770828666385575491157546923321760857489878767740089326274288365724354821685003e0,0.72159836505631462805340321663791837752034726910339409332704196754547161229142921e1,0.55668878410788772347820558288158116275860940330567951933186145920276716157777567e2
0.28430841442296755864473343119000870801091156413721012462604186071888251710225729e-1,0.3694239070374124858576644367096242275097126732626092799545918208655474731752809e0,0.64294171185032825173367080941037159655625091870301356514476094092567844502848387e1,0.55742530097000238525499237107956898557506863308885116432357456831691908028434583e2
0.14852369908144465297773830161063479419835878805746941471349530515230606970095673e-1,0.30032367146414274112619102775537797583185061481820625707296142216550426473060173e0,0.59779795186546080067173672978919880488168976818322243686241505487203599548909883e1,0.55745358915542244518556920922152474393574960964461685611158470190957041834191552e2
0.47687815544585700847319193907738470301826106439671980322289958080985461230340581e-1,0.42390673566761462096143519518827978871709860504987883880844865806309278919072152e0,0.68321316876018952550969356602690091844758067511997292580075164182497383805427029e1,0.5583026612899528756029789651801673118908122370055867509003713192305241858185636e2
0.46165193721601865684083549704033498077682667258187741610978820537884316270503628e0,0.25361494371086496992130142660410781023205609634524331274946800334925253925424824e0,0.39788421969890608593058068498678304144798056605771298697050638936192549208390574e1,0.57081401408770338800940254764660457057791208144883620031745142257008370648809436e2
0.43199931517888571001546234250467157628919152287584858500663770515007180510691136e0,0.35445275559450587370426320795713694909429819686067746633929549482500663986841579e0,0.54786896877417329704556202050839501840204908429585484490907961699761203806710101e1,0.57140818970436710018405142555582603674661903241453866947395898416061126399920026e2
0.31728152573041450557394889585085322842173763437934311241718492926063912695701711e0,0.40574063325013543251774314514056191443412322702180162843178981263667284573023314e0,0.63223519588050181834513071856619102899113231350130829368426420409927483175473241e1,0.57226235590217022607252480429012252545220477823385164859424527248605412621804936e2
0.26901954331329804102165910472884608382181166234349667603711973372436283330693349e0,0.33635103152071262702969035238574185495410518917626202894383823709287672507462955e0,0.5730007998404302487246907692025484856650959125079675950547931772602836269970945e1,0.57311748944878986821528153532275922650227699620722970731246985663800976464808588e2
0.41643000326839535073641991376136652389193851371294799550762402263494336244343581e0,0.26055041200660184344029124001988032197468748249564061429374190363911141793152749e0,0.42151955464973420418115965519440509299607692798463493434229755931597467713132359e1,0.57426707668738494760491415548945196604129692267690348477488890048222590410545979e2
0.41640427523317686046765175961955820298578831684774099504222018730845120362658043e0,0.3280235339974895869509355060063435222223979179061989954951712588239734229649786e0,0.51893676414903784077284255979388417635523228302411319814964383211846547709825673e1,0.57697655465484002699193691005486768325015179352181252436720940673104491639068936e2
0.3780028528825795164425446977064011669092897890116714918518274314905500405557112e0,0.33283014352116126556641891071402821988883154083247063183689358438759845131108293e0,0.53447222180003383705341367329881016702447515474098912431432972061427497235347578e1,0.57723767143238839485066574115971397249798133539756498732449375064203015934506474e2
0.29339754151353069110976070373841295958853103235661827854346834541156796062860619e0,0.50700070482940629048679573363124551499038464134959742942608287723462246994182628e0,0.75962931997692489440346982928797094209222038088039653881938976753415244895952759e1,0.58249909166602587723971255160265340018810363563098566490179356213415897631765227e2
0.3305738883085130140910501025457702671640556659505062619947575462149354953873385e0,0.41527836175724287735835435097376963598916523819781510224839019220637969333420662e0,0.66218236149612551164780244146989203097587690689601890929246848137004972626964246e1,0.59178279317842552431057087353029863051232103744438370342681537500630812038944986e2
0.44955624468959100296279874089894835852676218365977799185165251895867953063844233e0,0.26057974835848526305469295427359225791072118261118394268879061740936791637288243e0,0.42705545992979908535707377205197375951510030650076118888104531261095962315139173e1,0.5939361556131087059665794098076739075564652695243941488466566544781606087997833e2
0.43760888970753648621689029608528365330583341176699215578611005687210972191817333e0,0.33495491833110416213790692344808501000978639354947080649271415334982559703691387e0,0.54110806126287573055983131095454660691139375042115316105610163332943640147147838e1,0.59400687280640900660054052275163867037258943219505148801174888860938586128531106e2
0.4124943566138842623019496150358634164228451253123688547866200626047336227957662e0,0.32760457396010399307723852778560563997573733773233453230035325579831636624581558e0,0.53729088335026122778697011240967764640973191130092019074820237650650504707310329e1,0.59720006353219255440570783833538451803144149578537426188960491351681015292375304e2
0.32360643329679598280438215831616102126449250848021499334980936399047611806728457e0,0.3328758921720511926964513675683754385438814396541326730197981044127319914884454e0,0.57151246149316088292881670319063254899181746252593780945373277986613242493875801e1,0.59729708127514947931534877178757538747042889609680657571292865998316122687852542e2
0.29835696781167241445461249623388868874888556163162230795450384681781027164394498e0,0.30683655955066336444004330175836736235921236182661539521499569450290544096140746e0,0.55249738817017177598216744291960705784445838466641761465382374880525330667104797e1,0.59794841088728234919403968411725160307504306290988770267497719908016223833324674e2
0.40129373690396806565532723322680057549945713109624410192999935782939417012605559e0,0.36547228070283739977218032829195300495455733490600747957701028493657512918478853e0,0.59726784114629393334546996520855493180195609689690885749859827714994251658062376e1,0.60270973451811613011181259381531147078664650113695208208265266206111998513419341e2
0.44637877497234200053732672238148148944337016286928884405234503453746093376396332e0,0.2191506133024911792964248487785985980797874881457773754134299434182374281720747e0,0.36901420754925738525793614340227425726682752322834204683719956102234049532375573e1,0.60613274157201265720022076530319196223054488282639295430747617824524887617451499e2
0.34977183425594413801247346741777022748718843139782063008032876190864863702284795e0,0.4533703066039622628157599066563438936472244738421647900303991574366801369428159e0,0.72186493267230412724535888255169677612127776002147400944181388404177296172944597e1,0.60631469003290618117876648822116274159351255184243684986901271716477812748808319e2
0.24255527468023105177172263760264485211820802016755702343630311100999631491173077e0,0.3994561188524878328808956410548848198361063691209954906041877792182203533909426e0,0.68317187838951856859097567225944634094186663161672599953884556670964755570614748e1,0.60708740209984436863269733021183748136225366081341821452339206954844715267159216e2
0.25743168211081896430036504764151698477227857478929990519166246856464326043349644e0,0.36319919699808339463225587480607197474641984548391735440137310242452215710122088e0,0.64040019625083621645334442072490836556985347142532583925477159535538929192372821e1,0.60726898757345808321740075550756122539957249838747088925781992907732132656710944e2
0.32161768072078906220765465344980043401523024653791823945191066624970751204022312e0,0.4076448415695177662052742339392082223319832209259205237942638162984944158369166e0,0.67632403866062499272381689641907060292660689538689597692023532262874836347689793e1,0.61099459738514072215867807778595477168944373598885120797518799206552278823366366e2
0.27045889044852305720097425620896037653330982032484935872275642380804428769938204e0,0.33600640981199762768302367440686007384630600129797956558337644002088733759156528e0,0.6109430909114815334184971382681334999687427375923211485120191609140454147565934e1,0.61204257503703235140027995033310187653153331598268457152178011878357891680899301e2
0.45787720784242510324004041420782991811970632263918489498476922361493175729402485e0,0.2538301898847793977229024919836628777232152314207272848016454424338773359819781e0,0.42940691649812311720410338034317299114806491346854773872637276608298518803555889e1,0.61470238820064314590980834077658001031700053782479243994790753481990753555857171e2
0.35809888038168076348552466724600396163105160593808204411947333719125750221096902e0,0.26374858313757291987125160268849108078757615174136216904195571650187517255475742e0,0.48394820069779212999826510816139900981376613380306842120727970414570455814672393e1,0.61621824161737938802895127606336440307430134736810668678669149023492415117170876e2
0.3354967472234639073292606540322969163444444080395536196574009782871918421020931e0,0.23920702652868983469474943172563630298134394320936009332684573111779295432422025e0,0.46563541693322847089576820080214905619019220877923938834354668471562644950458514e1,0.61627200339590952336550374443107666808975384528954322374358315945902762490677766e2
0.41374677090611634981578842254174034483538488922969246188982731815556066904315999e0,0.25731521628101814080163014438665396063727257139055069780104993834453170380790259e0,0.44871685004147244321786695836514131672024170341385849362757837596774580430552685e1,0.61678831089923279618634444339611328875015193597079343467431946585522991160911307e2
0.40664039963416373332286761504081646477236200466184454841600232260049051428756442e0,0.3275855970507562936845089646190332034803418396338776975656198995236690291484854e0,0.5564645159577569506104357416486319747358900138689120993011979381673142385005754e1,0.61712848194888830852262362693462959522585991788589618807343366356157089134747465e2
0.38953546938917460188558153438381660625469215962548159277364984730466908272724592e0,0.32969103965002390769529469544438971651977221573643750089647166413428295689991587e0,0.56377339196642993472515582645752914319080558720685060169350564574956266653241949e1,0.61714891877517348698426739662650900703999350970651203618036300480212849486223268e2
0.42662524644843274678683426344349409351019071099438442225428689558063526067740135e0,0.34806923705362476343434386596420827110508861142158879397794244652592195947467721e0,0.58733422807825215826646053444382885239432264773534842092509642581647091486670937e1,0.62180540478352800943334286448358288599337666745325390818347487556293400364747777e2
0.42301481368366026987710154337658900545321965438645178828229216211931991111645723e0,0.12992946213256924174177889918114640656294652498089869299205736872723964207757651e0,0.24357557827138349354295032483478450356789597015869224259628455884597931832965737e1,0.62442991893175431851279320247885584701033891145146915142429202076316282851229628e2
0.46766871596017070620895977250781527565872610625511520881587296383975367583632108e0,0.21837105918138707535057714426657301951689944019536732027130921547639357820258426e0,0.37445173108193614304239407722286694002022199610894690012927862153224065923869551e1,0.62599006104698669964809392635418824007353767168500415455786947153391387137037176e2
0.29066247261255927966184353100087983414022452938447439688965217694471441147027253e0,0.40657237474882590411446766542972107251563529565182157636900450974944112523664575e0,0.70103725983581506162478065926724676621779001507977698194794558957509116260144703e1,0.6276048257220142691089118864779801824792310540241388150776650353759641757114467e2
0.4732926674153372575922077414564239868836343641344996708709021908244859544897207e0,0.1938918179766429763372831697399224297444842324927931813038307949057776179398697e0,0.33150533945943046142796421736964720329625494059721089070640665564443527480350416e1,0.62940191572385951697783037756898065879902953630289905613083670783025060212094296e2
